,GRADUATEYEAR,STUDENTID,CalculusforScience,FundamentalsOfProgramming,HistoryAndDevelopmentOfComputerTechnology,MathematicsForScience,ObjectOrientedProgramming,ThaiLanguageSkills,PoliticsEconomyandSociety,PhilosophyOfScience,ManAndEnvironment,LifeSkills,LanguageSocietyAndCulture,EnglishCriticalReadingForEffectiveCommunication,ComputerArchitecture,DataStructure,DatabaseSystems,DiscreteMathematicsForComputerScience,LinearAlgebraAndApplications,OperatingSystems,StatisticalAnalysis,EnglishWritingForEffectiveCommunication,AlgorithmDesignandAnalysis,ArtificialIntelligence,ComputerNetworkAndDataCommunication,SoftwareEngineering,DataMiningTechniques,MobileApplicationDevelopment,MultimediaAnd WebTechnology,SensingAndActuationForInternetOfThings,Seminar,SystemAnalysisAndDesign,GPAgraduate
234,2565,100270991,3.0,4.0,4.0,2.0,4.0,3.0,2.9541284403669725,2.507936507936508,4.0,3.5,3.5,2.5,3.0,2.0,2.5,2.0,3.0,2.0,1.0,3.0,2.5,1.0,4.0,2.0,2.5232558139534884,4.0,4.0,3.5,4.0,3.0,2.81
235,2565,100270992,2.0,2.5,3.5,2.5,3.5,3.0,3.5,2.507936507936508,3.5,3.8441176470588236,3.0,2.0,2.5,1.0,2.5,1.5,3.0,2.0,1.5,2.0,1.0,3.0,2.0,2.5,2.5232558139534884,3.0,2.0,2.9770408163265305,3.5,1.5,2.33
236,2565,100270999,4.0,4.0,4.0,4.0,4.0,3.5,2.9541284403669725,2.507936507936508,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.5,4.0,4.0,2.5232558139534884,4.0,2.773764258555133,4.0,4.0,4.0,3.86
237,2565,100271000,2.5,2.0,4.0,2.5,3.5,3.5,3.5,2.507936507936508,4.0,4.0,3.5,2.5,3.5,2.5,2.5,2.0,2.5,2.5,1.5,3.0,3.0,3.0,1.5,3.5,2.5232558139534884,2.8112745098039214,3.5,2.0,2.0,3.5,2.97
238,2565,100271008,2.0,2.0,4.0,2.0,3.5,2.0,2.9541284403669725,2.507936507936508,3.5,4.0,3.0,2.0,2.5,3.0,1.5,2.0,2.5,3.0,2.0,3.0,2.0,1.5,2.5,2.5,2.0,3.0,3.5,3.0,3.5,2.5,2.54
239,2566,100271014,3.0,2.5,4.0,1.5,3.0,3.0,2.9541284403669725,2.507936507936508,4.0,3.5,2.5,2.5,3.0,1.0,2.0,1.0,2.0,2.5,1.0,3.5,3.5,1.0,3.0,2.0,2.5,4.0,3.0,3.0,4.0,1.5,2.49
240,2565,100271067,2.0,2.0,3.5,2.0,2.0,2.5,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.0,2.0,2.0,0.0,2.0,1.5,2.5,2.0,1.5,2.0,2.0,2.5,1.0,2.5,2.0,2.8112745098039214,2.773764258555133,2.5,4.0,1.5,2.09
241,2565,100271068,2.5,2.0,3.5,1.0,2.0,2.5,4.0,2.507936507936508,4.0,3.5,2.0,2.5,2.5,1.5,2.5,2.0,1.5,3.0,1.0,2.5,1.5,1.0,1.5,2.5,2.0,2.8112745098039214,2.773764258555133,4.0,2.5,2.0,2.27
242,2565,100271070,2.5,1.5,4.0,3.0,2.5,3.0,3.5,2.507936507936508,3.5,3.8441176470588236,2.5,2.5,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.5,2.5,1.0,2.0,2.0,2.0,2.0,2.5,1.5,3.0,2.0,2.6
243,2565,100271071,2.5,2.0,4.0,2.5,2.5,3.0,2.9541284403669725,2.507936507936508,4.0,4.0,2.5,3.5,3.0,2.5,2.5,2.0,2.5,2.5,2.0,3.0,2.5,1.5,3.0,3.0,3.0,2.8112745098039214,2.773764258555133,3.5,4.0,3.0,2.84
244,2565,100271074,2.0,3.0,4.0,2.0,3.5,2.5,2.9541284403669725,2.507936507936508,4.0,3.5,3.0,3.0,3.5,4.0,2.5,2.0,2.5,2.5,1.5,3.0,4.0,1.5,4.0,2.5,2.5,3.5,4.0,3.5,3.0,2.5,2.8
245,2565,100271085,2.5,1.0,4.0,0.0,2.0,3.0,4.0,2.507936507936508,3.0,3.8441176470588236,2.5,2.0,2.5,1.5,3.0,2.0,1.5,2.5,1.0,2.0,3.5,1.0,3.0,2.5,2.5232558139534884,3.0,2.5,2.5,3.0,3.0,2.63
246,2565,100271090,2.0,3.0,4.0,2.0,2.5,3.0,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,3.0,1.5,3.5,2.5,2.5,3.0,3.5,2.5,2.0,2.5,3.0,2.0,2.5,3.0,1.5,3.0,3.0,2.9770408163265305,4.0,3.0,2.71
247,2565,100271116,2.0,1.5,4.0,1.0,2.5,2.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,2.5,2.0,2.5,3.0,2.0,1.5,1.5,2.5,2.0,2.5,2.5,1.0,2.5,3.0,3.0,2.8112745098039214,2.773764258555133,3.0,4.0,2.0,2.41
248,2565,100271136,2.5,2.5,4.0,2.5,3.5,2.5,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,3.5,2.0,2.0,2.0,1.5,1.5,2.0,2.5,1.5,2.5,3.5,2.0,3.0,2.5,3.0,2.5,4.0,2.9770408163265305,3.0,2.5,2.63
249,2565,100271143,2.5,2.5,3.5,2.0,2.5,3.5,3.0,2.507936507936508,4.0,3.8441176470588236,3.5,2.5,3.0,1.0,2.5,2.0,2.5,2.5,1.5,2.0,1.5,2.0,2.0,3.5,2.5232558139534884,4.0,3.5,2.9770408163265305,4.0,3.0,2.65
250,2565,100271144,2.0,2.5,3.0,1.5,2.5,2.5,2.5,2.507936507936508,4.0,3.8441176470588236,2.5,2.0,2.0,1.0,2.5,2.0,1.5,2.5,1.0,3.0,2.0,2.5,2.5,3.0,2.5232558139534884,3.0,3.0,2.9770408163265305,4.0,2.5,2.45
251,2566,100271146,3.0,3.5,4.0,0.0,2.0,2.5,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.5,2.0,3.5,1.0,2.0,1.5,1.0,2.5,0.0,2.5,3.5,1.5,2.5,2.5,2.5,4.0,3.0,3.0,4.0,1.5,2.6
252,2566,100271155,0.0,2.5,4.0,0.0,1.5,2.5,2.9541284403669725,2.507936507936508,3.0,3.5,2.5,3.0,2.0,2.0,2.0,1.0,1.0,2.5,0.0,3.0,3.5,0.0,3.5,3.0,2.5,3.0,3.5,3.0,3.5,1.5,2.42
253,2565,100271158,1.5,2.5,4.0,0.0,2.0,2.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,3.0,2.0,2.5,2.0,2.5,1.0,0.0,3.0,1.0,2.5,2.0,2.0,2.5,2.5,2.5,1.5,1.5,2.9770408163265305,4.0,2.5,2.25
254,2565,100271162,2.5,2.5,4.0,0.0,2.0,3.0,3.0,2.507936507936508,4.0,3.8441176470588236,3.5,2.0,2.0,1.5,3.0,1.5,1.0,2.0,1.0,2.5,2.0,1.5,2.5,3.0,2.5232558139534884,3.5,2.5,2.9770408163265305,4.0,1.5,2.37
255,2565,100271163,4.0,3.0,4.0,4.0,3.5,3.0,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,3.0,2.5,4.0,2.5,3.0,3.5,4.0,2.5,4.0,2.5,4.0,3.0,4.0,3.5,2.0,4.0,4.0,3.0,3.0,3.0,3.39
256,2565,100271195,2.5,3.0,4.0,3.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.0,3.5,2.5,2.0,2.5,3.0,2.5,2.5,2.0,3.0,2.5,2.0,4.0,1.5,4.0,3.0,2.5,3.0,3.0,2.5,3.5,2.0,2.65
257,2565,100271196,2.5,1.0,4.0,2.0,2.5,3.5,4.0,2.507936507936508,4.0,3.8441176470588236,3.0,2.5,3.0,1.0,3.0,2.0,2.0,2.5,2.0,3.0,4.0,2.0,4.0,3.5,3.0,4.0,3.5,2.5,3.0,3.0,2.96
258,2565,100271200,3.0,2.0,3.5,2.0,2.5,2.5,2.9541284403669725,2.507936507936508,3.5,3.8441176470588236,2.5,2.0,3.5,1.0,4.0,2.0,3.0,2.5,2.5,3.0,4.0,2.5,2.5,3.5,2.5,4.0,4.0,3.5,4.0,2.5,2.92
259,2566,100271204,4.0,4.0,4.0,4.0,4.0,3.5,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.5,4.0,4.0,1.0,3.0,4.0,2.5232558139534884,4.0,2.773764258555133,4.0,4.0,3.5,3.62
260,2565,100271208,4.0,2.0,3.5,2.5,1.5,2.0,2.9541284403669725,2.507936507936508,4.0,3.5,2.0,3.0,2.5,1.0,3.0,2.0,2.0,2.5,1.0,2.5,1.5,1.0,1.5,3.0,2.0,4.0,2.5,1.5,3.5,1.5,2.33
261,2565,100271216,2.0,2.5,4.0,1.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,3.0,3.0,4.0,3.5,2.5,2.0,2.0,3.5,2.5,3.5,3.0,2.0,3.0,4.0,2.5,4.0,3.5,4.0,4.0,3.5,2.96
262,2565,100271219,3.0,2.0,4.0,3.0,0.0,1.0,2.9541284403669725,2.507936507936508,4.0,2.0,2.5,1.5,2.5,2.5,3.0,2.0,2.453405017921147,3.5,2.0,3.0,2.0,1.0,1.5,2.5,2.0,2.8112745098039214,3.5,2.5,4.0,3.0,2.53
263,2565,100271231,2.5,4.0,4.0,3.0,4.0,2.0,2.9541284403669725,2.507936507936508,4.0,4.0,3.0,3.0,2.5,3.0,3.5,3.0,2.5,2.5,2.5,3.0,3.5,3.5,3.0,3.0,2.5,3.0,4.0,4.0,3.5,3.5,3.16
264,2566,100271246,1.5,2.0,4.0,0.0,1.5,3.0,2.9541284403669725,2.507936507936508,4.0,4.0,3.0,3.0,3.0,2.5,2.5,2.0,1.0,2.5,1.5,2.5,4.0,1.5,3.5,3.5,2.5,3.5,3.5,3.0,2.5,3.0,2.69
265,2566,100281821,2.5,4.0,4.0,3.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.0,4.0,3.5,3.5,2.5,2.5,4.0,2.5,4.0,3.5,3.5,2.5,2.0,3.5,2.5232558139534884,4.0,3.0,2.9770408163265305,4.0,3.5,3.21
266,2566,100281825,1.0,3.0,4.0,0.0,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,2.532258064516129,2.5,3.0,1.0,0.0,1.5,1.5,2.5,2.0,4.0,1.0,1.0,1.0,2.5,2.5232558139534884,2.8112745098039214,1.5,2.0,4.0,1.5,2.09
267,2566,100281829,3.0,4.0,4.0,4.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.0,4.0,2.5,3.5,3.5,4.0,3.0,4.0,3.0,2.5,4.0,2.5,3.5,2.5,2.8112745098039214,3.5,3.5,4.0,3.5,3.31
268,2566,100281858,1.5,2.0,4.0,1.5,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.5,2.5,1.0,2.5,2.5,2.0,2.0,3.5,2.5,1.5,1.5,0.0,2.0,2.5232558139534884,3.0,2.0,2.9770408163265305,4.0,1.0,2.17
269,2566,100281859,3.0,3.5,4.0,4.0,2.5,2.5488721804511276,3.0,2.507936507936508,4.0,3.8441176470588236,2.0,3.0,3.5,1.0,4.0,2.5,4.0,3.5,4.0,2.5,2.5,3.5,1.5,4.0,2.5232558139534884,2.8112745098039214,2.5,3.5,4.0,3.5,3.16
270,2566,100281866,2.0,3.5,4.0,2.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,3.0,2.5,1.5,1.0,2.5,3.0,2.5,4.0,3.5,2.0,3.0,1.5,3.0,2.5232558139534884,2.8112745098039214,2.5,3.5,4.0,3.0,2.78
271,2566,100281887,1.0,2.5,4.0,1.5,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.5,2.5,1.0,1.0,1.0,2.0,2.5232558139534884,2.5,2.5,2.9770408163265305,3.5,1.5,2.21
272,2566,100281892,1.5,1.5,4.0,1.5,3.0,2.5488721804511276,3.0,2.507936507936508,4.0,3.8441176470588236,2.0,3.0,3.0,1.5,3.5,2.0,2.5,3.5,4.0,2.5,1.5,2.0,2.0,3.0,2.0,2.8112745098039214,2.0,2.0,3.5,2.5,2.65
273,2566,100281894,1.5,1.5,4.0,1.0,1.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.0,3.5,1.0,2.0,1.5,1.0,2.5,2.5,1.0,1.5,2.0,0.0,3.0,2.5232558139534884,2.8112745098039214,1.0,3.0,4.0,2.0,2.23
274,2566,100281903,2.0,3.0,4.0,4.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.5,3.5,2.5,3.5,3.0,4.0,3.0,4.0,3.0,2.5,3.5,2.0,3.0,2.5,2.8112745098039214,4.0,3.0,4.0,2.0,3.2
275,2566,100281906,1.5,2.5,4.0,2.5,3.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.5,3.0,2.5,2.5,2.5,3.0,2.5,4.0,3.5,2.5,2.5,2.0,3.5,2.5232558139534884,2.8112745098039214,2.5,3.5,4.0,3.5,3.03
276,2566,100281937,1.5,1.5,4.0,0.0,1.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.5,3.0,3.5,2.0,2.5,2.0,1.0,3.0,4.0,3.0,1.5,1.5,0.0,2.5,2.5,2.8112745098039214,2.0,3.5,3.5,2.0,2.63
277,2566,100281946,2.0,2.5,4.0,3.5,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,3.5,3.5,2.0,2.5,2.5,3.0,3.0,4.0,3.0,2.0,3.5,2.5,3.5,2.5,4.0,2.773764258555133,3.0,3.0,3.0,2.91
278,2566,100281955,1.0,1.5,4.0,1.0,1.5,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.0,1.0,1.0,1.5,2.0,1.5,2.0,3.5,3.5,1.0,1.0,0.0,2.0,1.5,2.0,2.0,2.9770408163265305,3.5,1.5,2.14
279,2566,100281958,1.5,1.5,4.0,1.0,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.0,3.0,2.5,1.0,2.0,2.5,1.5,2.5,3.0,3.0,1.5,2.0,0.0,2.0,2.5,2.8112745098039214,2.0,2.0,4.0,1.5,2.36
280,2566,100281963,1.0,1.5,4.0,1.5,1.5,2.5488721804511276,2.5,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,3.0,1.5,1.5,2.0,1.5,2.5,3.5,2.0,1.5,2.0,1.5,3.0,2.5232558139534884,2.8112745098039214,1.0,2.5,4.0,1.0,2.21
281,2566,100281968,2.5,4.0,4.0,4.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,4.0,3.5,3.5,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.5,3.0,3.0,3.0,2.5,3.0,3.0,3.5,3.24
282,2566,100281970,2.0,3.0,4.0,3.0,3.5,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.5,3.0,1.0,1.5,1.0,2.5,1.0,2.5,2.5,2.0,3.5,2.0,3.0,2.5232558139534884,2.8112745098039214,2.5,2.9770408163265305,4.0,3.0,2.41
283,2566,100281972,1.5,4.0,4.0,1.5,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.5,4.0,0.0,2.5,2.0,2.0,3.0,4.0,2.0,3.0,3.5,2.5,3.5,2.5232558139534884,2.5,3.0,3.5,4.0,4.0,3.01
284,2566,100281976,2.0,2.5,4.0,2.5,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.0,4.0,2.5,4.0,3.0,3.5,3.0,4.0,3.0,2.0,2.5,2.0,3.0,2.0,2.8112745098039214,4.0,3.5,4.0,3.5,3.15
285,2566,100281989,0.0,2.0,4.0,1.5,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,3.0,2.5,1.5,3.0,1.0,2.5,2.5,2.5,1.5,1.5,3.0,2.0,3.0,2.0,3.5,2.773764258555133,3.5,4.0,2.5,2.53
286,2566,100281991,1.5,2.5,4.0,2.0,3.5,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.5,2.5,2.5,2.0,2.0,1.5,2.5,3.5,3.0,1.5,2.0,1.5,3.0,2.5232558139534884,2.8112745098039214,3.5,3.0,4.0,3.0,2.6
287,2566,100281992,1.5,2.0,4.0,2.5,2.5,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,3.0,3.5,1.0,4.0,2.0,2.5,2.5,4.0,3.5,2.0,2.0,1.5,2.5,2.5232558139534884,3.0,2.0,2.5,3.5,1.5,2.65
288,2566,100282004,1.0,0.0,4.0,1.0,1.0,2.5488721804511276,3.0,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,3.5,2.5,1.0,1.0,2.0,1.0,2.5,2.5,2.0,1.5,1.0,0.0,2.5,1.5,2.8112745098039214,1.5,2.0,3.5,2.5,2.12
289,2566,100282007,2.0,4.0,4.0,3.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.5,3.5,1.5,3.0,2.0,4.0,3.0,4.0,2.5,2.0,3.0,2.0,3.0,2.5232558139534884,2.0,3.0,3.5,4.0,4.0,3.11
290,2566,100282008,2.0,3.5,4.0,2.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,4.0,2.5,3.0,4.0,2.0,2.5,2.0,4.0,2.5,3.0,3.5,2.5,3.0,2.5232558139534884,3.0,2.5,3.0,3.5,2.5,2.98
291,2566,100282013,2.0,4.0,4.0,3.5,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.5,4.0,3.5,4.0,2.5,3.0,3.5,4.0,2.5,3.0,2.5,3.0,2.5,2.0,2.8112745098039214,4.0,4.0,4.0,3.0,3.07
292,2566,100282014,2.0,1.5,4.0,1.5,1.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,1.5,3.0,3.0,1.0,2.5,1.5,1.5,2.0,4.0,2.5,2.0,3.0,1.5,3.5,2.5232558139534884,2.8112745098039214,2.5,2.5,4.0,1.5,2.45
293,2566,100282015,1.5,1.5,4.0,0.0,1.5,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.5,2.5,1.5,1.5,2.0,1.5,1.5,4.0,3.5,1.0,1.5,1.0,2.5,2.5232558139534884,2.8112745098039214,1.5,2.5,4.0,2.5,2.44
294,2566,100282017,1.5,2.0,4.0,2.5,3.5,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.5,2.532258064516129,3.0,3.0,2.5,4.0,2.5,2.0,2.0,3.0,3.0,1.5,2.0,1.5,2.5,2.5232558139534884,4.0,2.5,2.9770408163265305,4.0,2.0,2.71
295,2566,100282022,2.0,2.0,4.0,1.0,2.5,2.5488721804511276,2.9541284403669725,2.507936507936508,3.5,4.0,2.532258064516129,3.0,2.5,1.0,3.0,1.5,2.0,2.5,3.5,2.5,1.0,0.0,0.0,2.5,1.5,2.5,2.773764258555133,2.0,2.0,1.0,2.26
296,2566,100282048,0.0,1.0,4.0,0.0,1.5,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.5,3.0,1.0,3.5,1.0,0.0,2.5,3.0,3.0,1.0,1.0,0.0,2.0,2.5232558139534884,2.0,1.0,2.9770408163265305,4.0,2.0,2.31
297,2566,100282050,1.0,2.0,4.0,1.5,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.0,4.0,1.0,3.5,3.0,2.0,2.5,4.0,3.0,1.0,1.0,0.0,3.0,2.5,2.8112745098039214,1.5,2.5,4.0,1.0,2.52
298,2566,100282057,1.5,3.0,4.0,2.5,2.0,2.5488721804511276,2.5,2.507936507936508,3.5,3.8441176470588236,2.532258064516129,2.5,3.0,1.5,2.5,2.0,2.0,2.5,4.0,3.0,2.0,3.0,2.0,3.5,2.5232558139534884,2.8112745098039214,2.0,3.0,4.0,2.0,2.68
299,2566,100282067,2.0,3.0,4.0,3.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.5,4.0,2.5,3.5,3.5,3.5,3.0,4.0,3.5,3.0,4.0,3.0,4.0,2.5,2.8112745098039214,4.0,3.5,4.0,3.5,3.37
300,2566,100282069,2.0,3.0,4.0,2.5,3.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.5,1.5,3.0,1.5,3.0,2.5232558139534884,2.8112745098039214,2.5,3.0,4.0,3.0,3.02
301,2566,100282070,2.0,2.5,4.0,2.5,3.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,3.0,4.0,2.5,3.0,2.5,3.0,3.0,4.0,2.5,2.5,4.0,2.0,4.0,2.5232558139534884,2.8112745098039214,2.0,3.0,4.0,3.0,3.12
302,2566,100282075,1.5,2.0,4.0,1.0,3.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.5,4.0,2.5,2.5,2.5,2.0,3.0,4.0,3.5,3.0,4.0,3.0,4.0,2.5232558139534884,2.8112745098039214,2.5,3.5,4.0,3.5,3.1
303,2566,100282127,1.0,2.0,4.0,1.5,3.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.0,3.5,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.5,2.5,1.5,2.0,3.5,2.5,2.8112745098039214,2.5,3.5,4.0,2.5,2.88
304,2566,100282140,1.0,2.5,4.0,2.0,3.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,1.5,4.0,1.5,3.5,2.0,1.0,2.5,4.0,2.5,1.5,2.0,2.0,3.5,2.5232558139534884,2.8112745098039214,2.5,2.5,3.5,4.0,2.61
305,2566,100282141,2.5,3.5,4.0,2.5,3.5,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,3.0,3.0,1.0,2.5,2.0,4.0,2.0,4.0,3.5,1.5,2.5,1.5,2.5,2.5232558139534884,2.0,2.5,3.0,3.5,1.0,2.72
306,2566,100282142,1.5,1.5,4.0,1.0,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,3.0,4.0,1.5,3.5,2.5,2.0,2.5,4.0,3.5,2.0,1.0,1.0,2.0,2.5232558139534884,2.8112745098039214,2.5,2.5,4.0,2.5,2.53
307,2566,100282146,1.5,4.0,4.0,1.5,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,3.5,1.5,1.0,1.5,2.5,2.5,2.5,3.5,1.0,2.0,2.0,3.5,2.5232558139534884,2.8112745098039214,2.5,3.0,4.0,2.0,2.49
308,2566,100282150,1.5,0.0,4.0,1.5,1.5,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.0,1.5,1.0,2.5,1.5,1.5,2.0,2.5,1.5,1.5,2.5,1.0,2.0,1.5,1.5,2.773764258555133,2.9770408163265305,4.0,1.5,2.19
309,2566,100282158,1.5,3.0,4.0,2.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,2.0,2.5,2.5,2.5,1.5,2.0,1.5,3.5,3.5,2.0,3.5,2.0,3.0,2.5232558139534884,4.0,2.5,2.5,3.5,2.5,2.7
310,2566,100282167,2.0,3.0,4.0,2.5,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.5,3.0,1.0,3.0,1.5,2.5,3.0,4.0,2.5,2.0,2.0,2.0,3.0,2.5232558139534884,3.0,2.5,3.5,3.5,3.0,2.79
311,2566,100282172,1.5,3.5,4.0,2.0,3.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.5,4.0,1.5,3.0,3.0,2.5,3.0,4.0,3.5,1.5,2.0,1.5,3.0,2.5232558139534884,2.8112745098039214,2.5,3.0,4.0,3.0,2.95
312,2566,100282177,2.0,3.5,4.0,2.5,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,4.0,3.0,4.0,3.0,2.0,2.5,2.5,4.0,3.0,2.0,2.5,2.5,3.0,2.5232558139534884,4.0,3.5,3.0,4.0,3.0,3.03
313,2566,100282178,2.5,2.5,4.0,4.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,3.0,4.0,2.5,4.0,3.5,4.0,3.5,4.0,3.0,3.5,4.0,2.5,4.0,2.5,2.8112745098039214,4.0,3.5,4.0,4.0,3.54
314,2566,100282180,1.5,4.0,4.0,1.5,4.0,2.5488721804511276,1.5,2.507936507936508,4.0,4.0,2.5,3.0,2.5,0.0,3.0,1.5,2.5,2.0,4.0,3.5,2.0,3.0,3.0,3.5,2.5232558139534884,2.8112745098039214,4.0,3.5,4.0,3.0,2.93
315,2566,100282183,2.0,3.5,4.0,4.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.5,4.0,2.5,3.0,3.0,3.0,3.0,4.0,3.5,3.5,3.0,3.0,3.0,2.5232558139534884,4.0,2.5,3.5,4.0,4.0,3.32
316,2566,100282184,2.0,3.5,4.0,2.0,4.0,2.5488721804511276,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.0,2.5,1.5,2.5,3.0,2.0,2.5,2.0,3.5,2.5,2.0,2.0,1.0,3.0,2.0,2.5,4.0,2.9770408163265305,2.5,3.0,2.66
317,2566,100282185,1.5,2.5,4.0,0.0,2.5,2.5488721804511276,2.9541284403669725,2.507936507936508,3.5,3.8441176470588236,2.532258064516129,2.5,1.5,1.0,1.5,1.0,2.0,2.0,2.5,2.5,1.0,2.0,2.0,2.5,2.5232558139534884,2.8112745098039214,2.0,3.0,4.0,3.0,2.37
318,2566,100282190,1.0,1.0,4.0,0.0,1.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.532258064516129,3.0,3.0,1.0,2.0,2.0,0.0,1.5,3.5,3.0,1.5,0.0,0.0,2.0,2.5232558139534884,2.8112745098039214,1.5,2.5,3.5,1.5,2.28
319,2566,100282214,2.0,2.0,4.0,2.5,2.0,2.5488721804511276,2.9541284403669725,2.507936507936508,4.0,4.0,2.0,3.5,4.0,2.5,3.0,3.0,3.0,2.0,4.0,3.5,2.0,2.5,2.0,2.5,3.5,2.8112745098039214,2.5,3.5,4.0,3.0,2.92
